,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1073,1607994891526672385,Wed Dec 28 07:00:31 +0000 2022,0,terimakasih pak jokowi semua luput bijak bapak jokowi sukses atas covid,1607994891526672385,https://pbs.twimg.com/media/FlC6y7eaMAIy9dG.jpg,,in,,0,0,0,https://twitter.com/lownov8/status/1607994891526672385,1599407948698378243,lownov8
1074,1607994887491796993,Wed Dec 28 07:00:30 +0000 2022,0,syukur indonesia hasil lawan pandemi berkat bijak jokowi jokowi sukses atas covid,1607994887491796993,https://pbs.twimg.com/media/FlC9N6eaYAE8wyc.jpg,,in,buzzer acc 🐝,0,0,0,https://twitter.com/ginaloops/status/1607994887491796993,1597968797226663936,ginaloops
1075,1607994887005212678,Wed Dec 28 07:00:30 +0000 2022,7,lewat kebijakankebijakan buat presiden jokowi sukses atas covid indonesia kompastv,1607994887005212678,https://pbs.twimg.com/media/FlCdXo7aEAEVQ3r.jpg,,in,"Jakarta Pusat, DKI Jakarta",0,0,7,https://twitter.com/Hansenz31/status/1607994887005212678,1571663432205860864,Hansenz31
1076,1607994884379525120,Wed Dec 28 07:00:30 +0000 2022,0,berkat bijak presiden jokowi bijaksana strategis jumlah pasien covus rawat rumah sakit tetap kendali jokowi sukses atas covid,1607994884379525120,,,in,,0,0,0,https://twitter.com/DesiAyyara/status/1607994884379525120,1568856377262772225,DesiAyyara
1077,1607994766788100100,Wed Dec 28 07:00:02 +0000 2022,0,kondisi lalu pandemi covid rupa kondisi sangat buruk bijak pimpin jokowi indonesia hasil tahan beri pelayann sehat masyarakat jokowi sukses atas covid,1607994766788100100,https://pbs.twimg.com/media/FlBgiXFakAAJFi4.jpg,,in,,0,0,0,https://twitter.com/Jannahsalimaaah/status/1607994766788100100,1568890760254353410,Jannahsalimaaah
1078,1607994765127057412,Wed Dec 28 07:00:01 +0000 2022,0,guys kabar baik kali indonesia benarbenar hasil tangan pandemi bukti wisma atlet tutup bijak laku pak jokowi lama memang hasil guys jokowi sukses atas covid,1607994765127057412,https://pbs.twimg.com/media/FlC2fv9aUAEgVAD.jpg,,in,,0,0,0,https://twitter.com/nindiaaudi/status/1607994765127057412,785585082757111808,nindiaaudi
1079,1607994764862930944,Wed Dec 28 07:00:01 +0000 2022,0,patut apresiasi nih bijak pak jokowi sukses atas covid,1607994764862930944,https://pbs.twimg.com/media/FlC33yKaUAcEDGv.jpg,,in,,0,0,0,https://twitter.com/deletepd/status/1607994764862930944,870664719429808128,deletepd
1080,1607994764699357185,Wed Dec 28 07:00:01 +0000 2022,0,alhamdullilah indonesia hasil lepas pandemi bijak pak jokowi jokowi sukses atas covid,1607994764699357185,https://pbs.twimg.com/media/FlC7vCBacAEL4MR.jpg,,in,,0,0,0,https://twitter.com/saracakeee/status/1607994764699357185,1464774303170371584,saracakeee
1081,1607994762765762561,Wed Dec 28 07:00:01 +0000 2022,0,bijak pak jokowi sangat bijak buat indonesia hasil tangan pandemi covid jokowi sukses atas covid,1607994762765762561,https://pbs.twimg.com/media/FlCT8jKaAAALxcL.jpg,,in,,0,0,0,https://twitter.com/BaksoMukri/status/1607994762765762561,1599566654278881280,BaksoMukri
1082,1607994760446238720,Wed Dec 28 07:00:00 +0000 2022,1,putus tutup rsdc tanda bijak vaksinasi buat perintah hasil atas pamdemi covid masyarakat bebas aktivitas normal jokowi sukses atas covid liputansctv,1607994760446238720,https://pbs.twimg.com/media/FlCa1iHakAASL8S.jpg,,in,Jakarta Selatan ,0,0,1,https://twitter.com/henry_ferdi/status/1607994760446238720,1571136924928319489,henry_ferdi
1083,1607994760383401984,Wed Dec 28 07:00:00 +0000 2022,0,hacker korut bidik jabat bijak luar negeri korsel aas ikut simak infografis lengkap aas,1607994760383401984,https://pbs.twimg.com/media/FlCyaKoaYAAVgqC.jpg,,in,Indonesia,0,0,0,https://twitter.com/Lintas_MNCTV/status/1607994760383401984,61377303,Lintas_MNCTV
1084,1607994758558883841,Wed Dec 28 07:00:00 +0000 2022,0,jokowi sukses atas covid bijak perintah pak jokowi sangat tepat ambil putus cegah covid,1607994758558883841,https://pbs.twimg.com/media/FlCKZXgaAAE0cpw.jpg,,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://twitter.com/blooder5x/status/1607994758558883841,1592178979267522560,blooder5x
1085,1607994508175896577,Wed Dec 28 06:59:00 +0000 2022,0,kayak punya masalah pribadi sama tukang bangun amp tukang parkir bijak pak jangan begitu pak,1607994508175896577,,,in,Jakarta Capital Region,0,0,0,https://twitter.com/MadinahEra/status/1607994508175896577,1378628691270324226,MadinahEra
1086,1607993918985244674,Wed Dec 28 06:56:40 +0000 2022,0,beijing longgar bijak nolcovid juta duduk cina infeksi,1607993918985244674,https://pbs.twimg.com/media/FlC98mQaMAI6xXr.jpg,,in,DKI Jakarta,0,0,0,https://twitter.com/requisitoire/status/1607993918985244674,567472100,requisitoire
1087,1607993656639909890,Wed Dec 28 06:55:37 +0000 2022,0,perintah siap bijak khusus asn,1607993656639909890,https://pbs.twimg.com/media/FlC9ssKaEAA9FDe.jpg,,in,"Kota Serang, Banten",0,0,0,https://twitter.com/kudanil890/status/1607993656639909890,1564960964679634944,kudanil890
1088,1607993360093962240,Wed Dec 28 06:54:26 +0000 2022,0,yuk dukung bijak perintah bangga,1607993360093962240,https://pbs.twimg.com/media/FlC9cH6XkAY09bE.jpg,,in,"Kota Serang, Banten",0,0,0,https://twitter.com/SandraIza8/status/1607993360093962240,1567017891920478209,SandraIza8
1089,1607993308781084672,Wed Dec 28 06:54:14 +0000 2022,1,wujud sederhana birokrasi lebih efektif laksana tugas negara perintah segera siap bijak khusus asn,1607993308781084672,https://pbs.twimg.com/media/FlC869tagAE_PeH.jpg,,in,"Maluku Utara, Indonesia",0,0,0,https://twitter.com/LAlibasyah/status/1607993308781084672,1569618444647280643,LAlibasyah
1090,1607992269495324678,Wed Dec 28 06:50:06 +0000 2022,0,sangat dukung segala bijak perintah,1607992269495324678,https://pbs.twimg.com/media/FlC8coTXoAAJsXr.jpg,,in,"Kota Serang, Banten",0,0,0,https://twitter.com/SandraIza8/status/1607992269495324678,1567017891920478209,SandraIza8
1091,1607991503590146048,Wed Dec 28 06:47:04 +0000 2022,0,bijak presiden hasil lewat masa masa sulit indonesia hebat,1607991503590146048,https://pbs.twimg.com/media/FlC7wEUWYAEIvMK.jpg,,in,Banten,0,0,0,https://twitter.com/JulianKarl55/status/1607991503590146048,1568209697999560704,JulianKarl55
1092,1607991499584675840,Wed Dec 28 06:47:03 +0000 2022,0,dukung semua bijak perintah makmur indonesia,1607991499584675840,https://pbs.twimg.com/media/FlC7v1_WAAEOt6s.jpg,,in,"Kota Serang, Banten",0,0,0,https://twitter.com/SandraIza8/status/1607991499584675840,1567017891920478209,SandraIza8
1093,1607991256457560064,Wed Dec 28 06:46:05 +0000 2022,0,bijak perintah sangat perhati penting masyarakatn,1607991256457560064,https://pbs.twimg.com/media/FlC7hrKXkAED-Nq.jpg,,in,"Kota Serang, Banten",0,0,0,https://twitter.com/SandraIza8/status/1607991256457560064,1567017891920478209,SandraIza8
1094,1607990889619787777,Wed Dec 28 06:44:37 +0000 2022,1,palestina tempuh jumlah bijak antisipasi krisis,1607990889619787777,,,in,"Jakarta, Indonesia",0,0,1,https://twitter.com/republikaonline/status/1607990889619787777,22126902,republikaonline
1095,1607990888739008512,Wed Dec 28 06:44:37 +0000 2022,0,nih rangorang atas sana kalo bikin bijak tuh wangsit apa bagaimana sih orang awam mikir pakai logika kalo a n e h,1607990888739008512,,,in,Indonesia,0,0,0,https://twitter.com/____wangjanim/status/1607990888739008512,2178255834,____wangjanim
1096,1607990571217588225,Wed Dec 28 06:43:21 +0000 2022,0,polos tanya hasil studi banding negara mana bijak kayak gin,1607990571217588225,,,in,,0,0,0,https://twitter.com/carbopIatin/status/1607990571217588225,74983008,carbopIatin
1097,1607990227175604224,Wed Dec 28 06:41:59 +0000 2022,2,lemhannas ri gerak sesuai arah presiden laku kaji temu kepala negara laku mohon tunjuk serah rekomendasi bijak hasil telaah isuisu strategis,1607990227175604224,https://pbs.twimg.com/media/FlC6XbuaYAAnSUn.jpg,,in,"Jakarta, Indonesia",0,1,0,https://twitter.com/LemhannasRI/status/1607990227175604224,552542839,LemhannasRI
1098,1607989229866602498,Wed Dec 28 06:38:02 +0000 2022,0,repost ditjenimigrasi panjang tahun ditjen imigrasi terbit beberapa bijak baru baik wni maupun wna simak lengkap infografis ikut,1607989229866602498,https://pbs.twimg.com/media/FlC5qxiakAI0033.jpg,,in,,0,0,0,https://twitter.com/rudenim_bali/status/1607989229866602498,1108184613430517760,rudenim_bali
1099,1607988903679782912,Wed Dec 28 06:36:44 +0000 2022,17,bijak gubernur papua barat patut apresiasi instruksi dinas hutan provinsi papua barat henti operasi usah kayu wilayah kabupaten sorong lindung langsung hidup hutan,1607988903679782912,https://pbs.twimg.com/media/FlC5YhhacAAI1mf.jpg,,in,,0,23,0,https://twitter.com/sundingjalila/status/1607988903679782912,1432297518,sundingjalila
1100,1607988385993621505,Wed Dec 28 06:34:40 +0000 2022,1,perintah segera siap bijak khusus asn sangat bangga dukung infrastruktur bapak presiden jokowi sangat bantu sekali mantap,1607988385993621505,https://pbs.twimg.com/media/FlC4zSRaMAErfD1.jpg,,in,"Kalimantan Tengah, Indonesia",0,1,0,https://twitter.com/Kimyuko21/status/1607988385993621505,1536917508330242048,Kimyuko21
1101,1607988231538348035,Wed Dec 28 06:34:04 +0000 2022,1,perintah segera siap bijak khusus asn sangat bangga dukung infrastruktur bapak presiden jokowi sangat bantu sekali mantap,1607988231538348035,https://pbs.twimg.com/media/FlC4qQ-aEAYQyco.jpg,,in,"Kalimantan Tengah, Indonesia",0,1,0,https://twitter.com/Wahyudenis11/status/1607988231538348035,1536919141831286785,Wahyudenis11
1102,1607988115809140737,Wed Dec 28 06:33:36 +0000 2022,0,perintah segera siap bijak khusus asn,1607988115809140737,https://pbs.twimg.com/media/FlC4qzgaMAEsTAh.jpg,,in,Kupang,0,0,0,https://twitter.com/silvarahayu14/status/1607988115809140737,1572085566686232577,silvarahayu14
1103,1607988076776951808,Wed Dec 28 06:33:27 +0000 2022,1,perintah segera siap bijak khusus asn sangat bangga dukung infrastruktur bapak presiden jokowi sangat bantu sekali mantap,1607988076776951808,https://pbs.twimg.com/media/FlC4h93akAEXr2M.jpg,,in,"Kalimantan Tengah, Indonesia",0,1,0,https://twitter.com/AnandaHakim9/status/1607988076776951808,1564452786229547008,AnandaHakim9
1104,1607987993754886146,Wed Dec 28 06:33:07 +0000 2022,0,bijak sok care lapang nol besar resin dulu tuh cantrang trawl pukat harimau baru bikin quota angler lebih paten usir kapal nelayan asing utama rrc tenggelam angler cukup tau adat kok kalo size kecil banyak direlease,1607987993754886146,,,in,,0,0,0,https://twitter.com/WiraYudi14/status/1607987993754886146,1397035943903723521,WiraYudi14
1105,1607987217225650176,Wed Dec 28 06:30:02 +0000 2022,4,naik upah jadi prioritas utama bijak ekonomi jepang,1607987217225650176,,,in,Jakarta,1,0,1,https://twitter.com/KATADATAcoid/status/1607987217225650176,552523769,KATADATAcoid
1106,1607987124053344256,Wed Dec 28 06:29:39 +0000 2022,0,perintah jokowi segera siap bijak khusus asn,1607987124053344256,https://pbs.twimg.com/media/FlC3w6eakAALxAF.jpg,,in,,0,0,0,https://twitter.com/patricia_yugho/status/1607987124053344256,963515587,patricia_yugho
1107,1607984936480374784,Wed Dec 28 06:20:58 +0000 2022,0,presiden jokowi henti bijak ppkm psbb lalu berapa besar dampak ekonomi indonesia,1607984936480374784,,,in,"Jakarta, Indonesia",0,0,0,https://twitter.com/detikfinance/status/1607984936480374784,135795460,detikfinance
1108,1607984002983677953,Wed Dec 28 06:17:15 +0000 2022,0,mas budikaryas bingung bijak tarif krl orang kayak bukankah perintah dorong guna transportasi umum kurang kendara pribadi please alignkan semua policy jelas tuju bukan penting doorstep,1607984002983677953,,,in,"Del Mar, CA",0,0,0,https://twitter.com/sonyku/status/1607984002983677953,39013238,sonyku
1109,1607983818983747584,Wed Dec 28 06:16:31 +0000 2022,34,bijak macam apa coba sebut negara mana beda tarif kereta komuter dasar hasil orang orang kayak banget naik krl kena imbas kelas tengah,1607983818983747584,,,in,Jakarta Metropolitan Area,0,4,12,https://twitter.com/csi_wulan/status/1607983818983747584,74174648,csi_wulan
1110,1607983353474748416,Wed Dec 28 06:14:41 +0000 2022,0,menko pmk tak bijak khusus malam tahun baru,1607983353474748416,,,in,Jakarta Capital Region,0,0,0,https://twitter.com/RRIPrograma3/status/1607983353474748416,1129936609,RRIPrograma3
1111,1607983326769577985,Wed Dec 28 06:14:34 +0000 2022,0,hampir bijak perintah rasa rakyat kalang bawah,1607983326769577985,,,in,,0,0,0,https://twitter.com/Mahdi59792924/status/1607983326769577985,1391915293039992835,Mahdi59792924
1112,1607983234129997824,Wed Dec 28 06:14:12 +0000 2022,1,kpbb dukung bijak kemenhub larang angkut odol mulai,1607983234129997824,,,in,NKRI,1,0,1,https://twitter.com/antarabiz/status/1607983234129997824,1203876160469266433,antarabiz
1113,1607983019746287616,Wed Dec 28 06:13:21 +0000 2022,0,bijak presiden jokowi hebat,1607983019746287616,https://pbs.twimg.com/media/FlC0CQjWIAILCxd.jpg,,in,"Bengkulu, Indonesia",0,0,0,https://twitter.com/diansari778/status/1607983019746287616,1570646605422006273,diansari778
1114,1607982319742205952,Wed Dec 28 06:10:34 +0000 2022,1,berkat bijak fiskal perintah mampu jaga pasu keluar negara jadi stabil,1607982319742205952,https://pbs.twimg.com/media/FlCzZf8WYAIoYnK.jpg,,in,"Yogyakarta, Indonesia",0,0,0,https://twitter.com/icha_elsya/status/1607982319742205952,1579499324,icha_elsya
1115,1607981807202623489,Wed Dec 28 06:08:32 +0000 2022,0,legislator kira surplus produksi bauksit serap seluruh pasca bijak setop bauksit,1607981807202623489,,,in,"Jakarta Capital Region, Indone",0,0,0,https://twitter.com/validnewsid/status/1607981807202623489,874558344593195008,validnewsid
1116,1607981525374734336,Wed Dec 28 06:07:25 +0000 2022,0,pbb kecam bijak talib target perempuan,1607981525374734336,,,in,,0,0,0,https://twitter.com/nazwaa02115657/status/1607981525374734336,1575678304413454337,nazwaa02115657
1117,1607981221212221440,Wed Dec 28 06:06:12 +0000 2022,0,kangen sama partai kata sangat peduli jakarta cinta kemarin kemarin sangat berisik kalau banjir bijak executive jakarta,1607981221212221440,,,in,"Jakarta Capital Region, Indone",0,0,0,https://twitter.com/lintang2341/status/1607981221212221440,1182552798778417153,lintang2341
1118,1607979894704676866,Wed Dec 28 06:00:56 +0000 2022,0,presiden jokowi laku rumus bijak kritik pers,1607979894704676866,https://pbs.twimg.com/media/FlCxMVnWYAEEHQN.jpg,,in,"Yogyakarta, Indonesia",0,0,0,https://twitter.com/pikachew110/status/1607979894704676866,272424298,pikachew110
1119,1607979857664679936,Wed Dec 28 06:00:47 +0000 2022,0,bijak presiden jokowi hebat,1607979857664679936,https://pbs.twimg.com/media/FlCxKMrWYAEhPxX.jpg,,in,Daerah Istimewa Yogyakarta,0,0,0,https://twitter.com/MortonTristen/status/1607979857664679936,1578261979390672896,MortonTristen
1120,1607979850727301122,Wed Dec 28 06:00:45 +0000 2022,0,bijak fiskal terap perintah jaga stabilitas ekonomi,1607979850727301122,https://pbs.twimg.com/media/FlCxJyIXkAMQnDp.jpg,,in,Daerah Istimewa Yogyakarta,0,0,0,https://twitter.com/MortonTristen/status/1607979850727301122,1578261979390672896,MortonTristen
1121,1607979833476145153,Wed Dec 28 06:00:41 +0000 2022,0,bijak fiskal terap perintah jaga stabilitas ekonomi,1607979833476145153,https://pbs.twimg.com/media/FlCxIxtXwAAXjqG.jpg,,in,Daerah Istimewa Yogyakarta,0,0,0,https://twitter.com/MortonTristen/status/1607979833476145153,1578261979390672896,MortonTristen
1122,1607978601777074176,Wed Dec 28 05:55:48 +0000 2022,1,mak karedokleunca aduh masy kena dampak tolak bijak bupati bilang darimana dana buat benerin rumah buat makan susah jokowi kspgoid kemenpu anakkolong airlanggahrt kemenkeu mohmahfudmd,1607978601777074176,https://pbs.twimg.com/media/FlCwBDmaAAAPacO.jpg,,in,Menteng Jakarta Pusat,0,1,1,https://twitter.com/DEWIKEADILAN/status/1607978601777074176,1586290982,DEWIKEADILAN
1123,1607978449502863360,Wed Dec 28 05:55:11 +0000 2022,0,bijak jelek,1607978449502863360,https://pbs.twimg.com/media/FlCv4LraMAAFCz8.jpg,,in,Soleil ✧,0,1,0,https://twitter.com/yifeiraa/status/1607978449502863360,1459126438947287045,yifeiraa
1124,1607977626106318849,Wed Dec 28 05:51:55 +0000 2022,29,pertamina hari laku bijak work from home wfh pegawai potensi cuaca ekstrem prediksi landa wilayah jabodetabek,1607977626106318849,,,in,,2,9,6,https://twitter.com/detikcom/status/1607977626106318849,69183155,detikcom
1125,1607977256378597376,Wed Dec 28 05:50:27 +0000 2022,0,tarif krl transportasi umum dinaikin subsidi kendara listrik malah gulir arah bijak macam apa,1607977256378597376,,,in,coastal,0,0,0,https://twitter.com/edosimo/status/1607977256378597376,110118268,edosimo
1126,1607976840177803264,Wed Dec 28 05:48:48 +0000 2022,0,sangat biasa bosan chat cs shopee mulu gagara shopeefoodid shopeeid shopeecare buat bijak cancel otomatis kalo driver respon dong jadi enggak repot,1607976840177803264,https://pbs.twimg.com/media/FlCuad9aYAAk83H.jpg,,in,,0,0,0,https://twitter.com/polapolaaa/status/1607976840177803264,75795617,polapolaaa
1127,1607976260722110466,Wed Dec 28 05:46:29 +0000 2022,0,bijak model opo ngene iki,1607976260722110466,,,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://twitter.com/gamajeje/status/1607976260722110466,313071834,gamajeje
1128,1607975098530820098,Wed Dec 28 05:41:52 +0000 2022,10,bijak beliau panglima tni yudo margono terus beberapa kembang ungkap ksal muhammad ali baru lantik,1607975098530820098,,,in,Indonesia,0,0,0,https://twitter.com/tempodotco/status/1607975098530820098,18129942,tempodotco
1129,1607974119555092481,Wed Dec 28 05:37:59 +0000 2022,0,simpul materi bekal lewat zoom tahu arah bijak kkn jadi prioritas dalam kkn kali miskin masalah sampah layak anak,1607974119555092481,https://pbs.twimg.com/media/FlCr75jacAMIREH.jpg,,in,,0,0,0,https://twitter.com/Baskaraa11/status/1607974119555092481,1310137346025644032,Baskaraa11
1130,1607973919923015680,Wed Dec 28 05:37:11 +0000 2022,14,sedikit terobos laku lama masa pimpin ganjar pranowo mulai sekolah asrama gratis khusus warga miskin sekolah virtual didik vokasi didik antikorupsi hingga bijak sejahtera guru honorer guru agama jateng,1607973919923015680,https://pbs.twimg.com/media/FlCrwRqakAIgMpO.jpg,,in,"Kota Pekalongan, Jawa Tengah",1,0,7,https://twitter.com/Marbot_Udien/status/1607973919923015680,3827798354,Marbot_Udien
1131,1607973535666049025,Wed Dec 28 05:35:40 +0000 2022,0,yaolo deh lama enggak ajar hi tumpuk bijak sekarang sekali bikin papar aku mumet,1607973535666049025,,,in,"ring 1,5 dekat masjid",0,1,0,https://twitter.com/_reginagata_/status/1607973535666049025,730595635213144065,_reginagata_
1132,1607973359555428355,Wed Dec 28 05:34:58 +0000 2022,1,pertamina hari laku bijak work from home wfh pegawai potensi cuaca ekstrem prediksi landa wilayah jabodetabek,1607973359555428355,,,in,"Jakarta, Indonesia",0,0,0,https://twitter.com/detikfinance/status/1607973359555428355,135795460,detikfinance
1133,1607972758054670337,Wed Dec 28 05:32:34 +0000 2022,0,brin kok iso yo prekdisimu kantor ambil bijak meng wfh kan semua karyawan nya,1607972758054670337,,,in,"Pasar Minggu, Indonesia",0,0,0,https://twitter.com/dwikitegarp/status/1607972758054670337,486640815,dwikitegarp
1134,1607972728585482240,Wed Dec 28 05:32:27 +0000 2022,0,kelola bijak negeri konoha,1607972728585482240,,,in,Konoha Selatan,0,0,0,https://twitter.com/HerrySampuraka/status/1607972728585482240,1566784669055533056,HerrySampuraka
1135,1607972308219752454,Wed Dec 28 05:30:47 +0000 2022,0,pbb kecam bijak talib target perempuan,1607972308219752454,,,in,,0,0,0,https://twitter.com/NabilaDestiani3/status/1607972308219752454,1336636054154039296,NabilaDestiani3
1136,1607971608928583680,Wed Dec 28 05:28:00 +0000 2022,0,ambil bijak daerah konflik panglima tni keren solid jaga nkri,1607971608928583680,https://pbs.twimg.com/media/FlCppLYaAAUmP1p.jpg,,in,2000,0,0,0,https://twitter.com/lorcaun/status/1607971608928583680,873872854286188544,lorcaun
1137,1607971575604875264,Wed Dec 28 05:27:52 +0000 2022,0,aneh banget bijak aneh aseli,1607971575604875264,,,in,🚉🍂,0,0,0,https://twitter.com/tjib_/status/1607971575604875264,49270594,tjib_
1138,1607970569114497024,Wed Dec 28 05:23:52 +0000 2022,0,hormat tuju sebesarbesarnya rawan orangorang rela lepas jenak nyaman nya bantu ringan duka orang embelembel penting politik lawan segala bentuk bijak perintah pihak rakyat satu,1607970569114497024,,,in,"Cianjur, Indonesia",0,0,0,https://twitter.com/_hitlerdead/status/1607970569114497024,1433657695307927552,_hitlerdead
1139,1607970275261583360,Wed Dec 28 05:22:42 +0000 2022,0,sekarang terap bijak fiskal ketat dulu kalo ihsg belanja,1607970275261583360,,,in,,0,0,0,https://twitter.com/21idan/status/1607970275261583360,97584376,21idan
1140,1607970173419655168,Wed Dec 28 05:22:18 +0000 2022,1,halo sobat fitra jangan lewat diskusi publik catat akhir tahun implementasi bijak lindung rakyat miskin laksana haritanggal rabu desember waktu wib meeting id password jayaspri,1607970173419655168,https://pbs.twimg.com/media/FlCoWdraUAAcKiT.jpg,,in,Jakarta,0,0,2,https://twitter.com/seknasfitra/status/1607970173419655168,263037800,seknasfitra
1141,1607968460310548481,Wed Dec 28 05:15:30 +0000 2022,0,bijak larang ekspor bijih bauksit dukung industri olah murni negeri sesuai amanat uu minerba,1607968460310548481,,,in,Jakarta,0,0,0,https://twitter.com/HukumOnline/status/1607968460310548481,125297822,HukumOnline
1142,1607968057879822336,Wed Dec 28 05:13:54 +0000 2022,1,enggak mau doa pandemi pengin tbtb ui bijak baru buat balik pjj smt depan gue enggak mau prak farset offline anjengg,1607968057879822336,,,in,,0,1,0,https://twitter.com/gastrulazi/status/1607968057879822336,1203127843057590273,gastrulazi
1143,1607967472476631047,Wed Dec 28 05:11:34 +0000 2022,2,ragam bijak perintah bikin heboh jelang tutup tahun baru soal rokok keteng,1607967472476631047,,,in,"Jakarta, Indonesia",0,0,1,https://twitter.com/Bisniscom/status/1607967472476631047,118646322,Bisniscom
1144,1607967382835978247,Wed Dec 28 05:11:13 +0000 2022,0,bijak gas rem akhir tahun,1607967382835978247,,,in,Indonesia,0,0,0,https://twitter.com/indonesiago_id/status/1607967382835978247,1166311360898072577,indonesiago_id
1145,1607966732030988288,Wed Dec 28 05:08:38 +0000 2022,0,kalo kayak mah enggak naik krl bijak kayak begini bikin orang malas naik transportasi umum gaksih entar alih kendara pribadi macet masyarakat salah,1607966732030988288,,,in,土の上,0,1,0,https://twitter.com/meirnyeh/status/1607966732030988288,145476448,meirnyeh
1146,1607966297635323905,Wed Dec 28 05:06:54 +0000 2022,0,negeri terlalu punya banyak ide bijak teori bingung bagaimana cara implementasi masif soal kumpul kebo lah batas rokok beda besar tarif bpjs,1607966297635323905,,,in,Malaysia,0,0,1,https://twitter.com/artant0/status/1607966297635323905,63728727,artant0
1147,1607965821946703879,Wed Dec 28 05:05:01 +0000 2022,0,gaprindo nilai bijak jokowi larang rokok ecer makin rumit atur industri hasil tembakau,1607965821946703879,,,in,Indonesia,0,4,0,https://twitter.com/tempodotco/status/1607965821946703879,18129942,tempodotco
1148,1607965462918500359,Wed Dec 28 05:03:35 +0000 2022,0,siap salur dana bosp satu didik minta paham bijak baru,1607965462918500359,,,in,"Kota Serang, Banten",0,0,0,https://twitter.com/KabarBanten72/status/1607965462918500359,775598663024259072,KabarBanten72
1149,1607965154364493824,Wed Dec 28 05:02:22 +0000 2022,0,enggak erti paradigma pakai jabat sama institusi tiap institusi punya analis bijak kok statement jabat rencana bijak jelekjelek semua masalah publik diselesain malah tambah masalah baru,1607965154364493824,,,in,"Jakarta Capital Region, Indone",0,0,0,https://twitter.com/ikadiahn/status/1607965154364493824,1004158715828682752,ikadiahn
1150,1607963903392374784,Wed Dec 28 04:57:23 +0000 2022,0,kapan bijak trnsfer selalu tahun hobi buat kesal fan indospurs spursid,1607963903392374784,,,in,"Pontianak,Indonesia",0,0,0,https://twitter.com/tnrnd_/status/1607963903392374784,2838718664,tnrnd_
1151,1607951693005881344,Wed Dec 28 04:08:52 +0000 2022,15,kurang insentif buat kendara mobil das buat pindah kereta api kerepot administrasi bikin jenjang tarif bikin bijak apa pikir panjang,1607951693005881344,,,in,,0,2,4,https://twitter.com/gombang/status/1607951693005881344,15915874,gombang
1152,1607950206389350403,Wed Dec 28 04:02:58 +0000 2022,171,memang beda rokok batang rokok bungkus sehat shg larang beli rokok batang bagaimana awas bijak bungkus penting pabrik rokok jangan pakai alas sehat lah guna akal sehat,1607950206389350403,,,in,,3,18,32,https://twitter.com/muhsaiddidu/status/1607950206389350403,1604048424176754688,muhsaiddidu
1153,1607949473459867649,Wed Dec 28 04:00:03 +0000 2022,0,bijak laku sejak desember hingga januari,1607949473459867649,,,in,Jakarta - Indonesia,0,0,0,https://twitter.com/mediaindonesia/status/1607949473459867649,68930552,mediaindonesia
1154,1607948524255334400,Wed Dec 28 03:56:17 +0000 2022,6,menteri bumn erickthohir laku langkah transformasi buat bijak programprogram manfaat rasa rakyat indonesia buat masyarakat milik figur harap baru bawa maju indonesia pada,1607948524255334400,https://pbs.twimg.com/media/FlCUqTCaAAEKPr6.jpg,,in,,0,0,4,https://twitter.com/Mbok_Lurah/status/1607948524255334400,849618822709379076,Mbok_Lurah
1155,1607948144658219009,Wed Dec 28 03:54:46 +0000 2022,0,bijak vs bijaksana sepakat gus cakiminow,1607948144658219009,https://pbs.twimg.com/media/FlCUUNkaYAAfIxK.jpg,,in,,0,0,0,https://twitter.com/Rido77379210/status/1607948144658219009,1574427633240387584,Rido77379210
1156,1607948002907549696,Wed Dec 28 03:54:12 +0000 2022,15,pimpin indonesia depan ingin generasi muda sosok menteri bumn erickthohir figur kenal cerdas eksekusi bijak rekam jejak milik prestasi cemerlang bukti kerja nyata daya generasi muda indonesia,1607948002907549696,https://pbs.twimg.com/media/FlCULqzaMAA3G7m.jpg,,in,,0,0,10,https://twitter.com/abi_sasaLL/status/1607948002907549696,1216290368397836290,abi_sasaLL
1157,1607947971395567617,Wed Dec 28 03:54:05 +0000 2022,0,waspada cuaca ekstrem pemprov dki imbau usaha sesuai bijak wfh,1607947971395567617,,,in,,0,0,0,https://twitter.com/goseolcom/status/1607947971395567617,1486724666555133962,goseolcom
1158,1607947687772704768,Wed Dec 28 03:52:57 +0000 2022,0,pelakasaan kkn kabupaten bantul milik bijak priotas bangun milik fokus maju inovasi produk bantul seroja harap kembang tiap wilayah,1607947687772704768,https://pbs.twimg.com/media/FlCT5eQagAATQww.jpg,,in,,0,0,0,https://twitter.com/Dheadkaniaa/status/1607947687772704768,1607905525190242305,Dheadkaniaa
1159,1607947249023348736,Wed Dec 28 03:51:13 +0000 2022,0,presiden apbn tahun fokus bijak,1607947249023348736,,,in,"Kota Serang, Provinsi Banten",0,1,0,https://twitter.com/mediabantencom/status/1607947249023348736,1600692302800097286,mediabantencom
1160,1607945697051152385,Wed Dec 28 03:45:03 +0000 2022,0,beliau bikin bijak naik transportasi umum,1607945697051152385,,,in,here,0,0,0,https://twitter.com/ilovember/status/1607945697051152385,1469249675660124162,ilovember
